enb_id,yyyymmddhh,prb_usage,active_user,active_user2
34318,2014081907,0.83525,2.55891666667,2.55891666667
34318,2014081908,2.00325,6.08116666667,6.08116666667
34318,2014081909,2.37758333333,6.51166666667,6.51166666667
34318,2014081910,4.64175,12.9941666667,12.9941666667
34318,2014081911,5.56241666667,13.7235,13.7235
34318,2014081912,6.20175,15.7888333333,15.7888333333
34318,2014081913,6.89391666667,17.9505,17.9505
34318,2014081914,7.13475,19.76825,19.76825
34318,2014081915,5.61225,15.2873333333,15.2873333333
34318,2014081916,3.62408333333,9.52825,9.52825
34357,2014081900,4.18575,11.6805,11.6805
34357,2014081901,4.35508333333,15.4794166667,15.4794166667
34357,2014081902,2.65891666667,8.53125,8.53125
34357,2014081903,2.90158333333,10.0305,10.0305
34357,2014081904,2.38825,8.23125,8.23125
34357,2014081905,6.01208333333,17.7465,17.7465
34357,2014081906,4.17408333333,14.1665833333,14.1665833333
34357,2014081907,2.82933333333,9.88233333333,9.88233333333
34357,2014081908,2.48008333333,8.6835,8.6835
34357,2014081909,1.99716666667,5.62366666667,5.62366666667
34357,2014081910,4.26516666667,11.1375833333,11.1375833333
34357,2014081911,4.137,12.09675,12.09675
34357,2014081912,8.15683333333,23.4370833333,23.4370833333
34357,2014081913,5.0765,14.5640833333,14.5640833333
34357,2014081914,5.16991666667,15.7530833333,15.7530833333
34357,2014081915,5.60641666667,15.7325,15.7325
34357,2014081916,7.69441666667,27.8659166667,27.8659166667
34358,2014081900,2.44916666667,7.31175,7.31175
34358,2014081901,1.41183333333,4.86108333333,4.86108333333
34358,2014081902,0.905416666667,3.55775,3.55775
34358,2014081903,1.84983333333,7.39058333333,7.39058333333
34358,2014081904,0.757833333333,3.1425,3.1425
34358,2014081905,0.482666666667,1.96033333333,1.96033333333
34358,2014081906,0.298833333333,1.26266666667,1.26266666667
34358,2014081907,0.523833333333,2.14441666667,2.14441666667
34358,2014081908,0.5865,2.635,2.635
34358,2014081909,1.57471428571,5.96091428571,5.96091428571
34358,2014081910,1.61433333333,5.93533333333,5.93533333333
34358,2014081911,2.0255,7.88491666667,7.88491666667
34358,2014081912,4.99125,17.6986666667,17.6986666667
34358,2014081913,1.58158333333,5.02075,5.02075
34358,2014081914,2.32558333333,7.35591666667,7.35591666667
34358,2014081915,2.6545,9.28975,9.28975
34358,2014081916,2.34483333333,7.87275,7.87275
34367,2014081900,2.3745,6.24583333333,6.24583333333
34367,2014081901,0.964833333333,2.5385,2.5385
34367,2014081902,0.739166666667,1.86266666667,1.86266666667
34367,2014081903,1.06533333333,3.32966666667,3.32966666667
34367,2014081904,0.703833333333,2.82433333333,2.82433333333
34367,2014081905,0.529333333333,1.7435,1.7435
34367,2014081906,0.6035,1.49,1.49
34367,2014081907,2.1465,7.07483333333,7.07483333333
34367,2014081908,1.15166666667,3.50933333333,3.50933333333
34367,2014081909,1.36783333333,4.8955,4.8955
34367,2014081910,2.27966666667,9.07816666667,9.07816666667
34367,2014081911,1.5275,5.84333333333,5.84333333333
34367,2014081912,0.6735,1.89783333333,1.89783333333
34367,2014081913,1.49083333333,5.0825,5.0825
34367,2014081914,1.20883333333,3.34316666667,3.34316666667
34367,2014081915,1.4725,4.30483333333,4.30483333333
34367,2014081916,2.17483333333,5.3175,5.3175
34368,2014081900,3.4606,12.5983,12.5983
34368,2014081901,1.0614,3.7324,3.7324
34368,2014081902,1.0079,3.5505,3.5505
34368,2014081903,0.794,2.6078,2.6078
34368,2014081904,0.6068,2.437,2.437
34368,2014081905,0.5909,2.4779,2.4779
34368,2014081906,1.0129,4.0137,4.0137
34368,2014081907,1.844,6.5813,6.5813
34368,2014081908,2.0669,6.1014,6.1014
34368,2014081909,1.4701,4.1767,4.1767
34368,2014081910,2.988,8.0447,8.0447
34368,2014081911,2.1259,6.127,6.127
34368,2014081912,2.756,7.9667,7.9667
34368,2014081913,3.0828,9.6596,9.6596
34368,2014081914,2.3993,6.3884,6.3884
34368,2014081915,2.1658,6.3191,6.3191
34368,2014081916,2.973,7.7673,7.7673
34376,2014081900,1.73075,5.14575,5.14575
34376,2014081901,0.27325,1.05225,1.05225
34376,2014081902,0.277,0.7905,0.7905
34376,2014081903,0.4125,1.38525,1.38525
34376,2014081904,0.11825,0.56275,0.56275
34376,2014081905,0.1485,0.608,0.608
34376,2014081906,0.16425,0.65975,0.65975
34376,2014081907,0.42625,1.161,1.161
34376,2014081908,0.381,1.7755,1.7755
34376,2014081909,0.32175,1.3455,1.3455
34376,2014081910,0.186,0.9995,0.9995
34376,2014081911,0.70025,2.09275,2.09275
34376,2014081912,0.5895,1.91375,1.91375
34376,2014081913,0.3054,1.0952,1.0952
34376,2014081914,0.2553,0.9573,0.9573
34376,2014081915,0.2145,0.996,0.996
34376,2014081916,0.147333333333,1.288,1.288
34377,2014081900,7.1765,20.83925,20.83925
34377,2014081901,1.97775,7.054,7.054
34377,2014081902,1.53025,5.71725,5.71725
34377,2014081903,1.1925,4.6,4.6
34377,2014081904,1.8875,7.38275,7.38275
34377,2014081905,0.78825,2.93575,2.93575
34377,2014081906,0.38925,1.44975,1.44975
34377,2014081907,0.52775,1.6255,1.6255
34377,2014081908,0.72825,2.65125,2.65125
34377,2014081909,1.64,4.66275,4.66275
34377,2014081910,0.97575,3.72425,3.72425
34377,2014081911,2.586,8.33775,8.33775
34377,2014081912,2.95625,9.2205,9.2205
34377,2014081913,3.47975,10.186,10.186
34377,2014081914,1.08425,3.14125,3.14125
34377,2014081915,2.22575,7.732,7.732
34377,2014081916,1.1665,4.49625,4.49625
34378,2014081900,1.5751,5.9183,5.9183
34378,2014081901,0.6765,3.1611,3.1611
34378,2014081902,0.783,3.6288,3.6288
34378,2014081903,0.360827586207,2.02789655172,2.02789655172
34378,2014081904,0.2247,1.3854,1.3854
34378,2014081905,0.4971,2.4118,2.4118
34378,2014081906,1.0818,4.2603,4.2603
34378,2014081907,0.7123,2.4887,2.4887
34378,2014081908,1.0574,3.6056,3.6056
34378,2014081909,1.31707142857,5.00796428571,5.00796428571
34378,2014081910,2.3323,7.5823,7.5823
34378,2014081911,2.32348275862,8.17713793103,8.17713793103
34378,2014081912,2.23077777778,6.87333333333,6.87333333333
34378,2014081913,1.50269230769,6.00588461538,6.00588461538
34378,2014081914,2.48286206897,7.30268965517,7.30268965517
34378,2014081915,1.45496551724,5.44868965517,5.44868965517
34378,2014081916,1.5012,4.5887,4.5887
65560,2014081900,1.074,3.0165,3.0165
65560,2014081901,0.2585,1.042,1.042
65560,2014081902,0.27,0.923,0.923
65560,2014081903,0.83675,3.21425,3.21425
65560,2014081904,0.68025,2.728,2.728
65560,2014081905,0.109,0.51775,0.51775
65560,2014081906,0.54175,1.587,1.587
65560,2014081907,0.2475,1.0435,1.0435
65560,2014081908,0.8135,3.0055,3.0055
65560,2014081909,1.5605,3.65825,3.65825
65560,2014081910,1.0305,1.306,1.306
65560,2014081911,1.29525,3.196,3.196
65560,2014081912,1.08425,1.483,1.483
65560,2014081913,1.30275,2.368,2.368
65560,2014081914,2.00875,3.895,3.895
65560,2014081915,2.17525,5.455,5.455
65560,2014081916,3.2985,9.3495,9.3495
65759,2014081900,1.1375,2.17995,2.17995
65759,2014081901,0.6889,1.7448,1.7448
65759,2014081902,0.3714,1.0549,1.0549
65759,2014081903,0.3746,1.11145,1.11145
65759,2014081904,0.24275,0.783,0.783
65759,2014081905,0.14815,0.6689,0.6689
65759,2014081906,0.1152,0.5704,0.5704
65759,2014081907,0.110318181818,0.456272727273,0.456272727273
65759,2014081908,0.594814814815,3.11059259259,3.11059259259
65759,2014081909,0.293347826087,1.24539130435,1.24539130435
65759,2014081910,0.09436,0.87048,0.87048
65759,2014081911,0.2327,1.159,1.159
65759,2014081912,0.607928571429,2.42371428571,2.42371428571
65759,2014081913,0.404827586207,1.63972413793,1.63972413793
65759,2014081914,0.8665,2.5075,2.5075
65759,2014081915,0.5983,1.6844,1.6844
65759,2014081916,0.3952,1.4782,1.4782
65760,2014081900,1.01316666667,2.22466666667,2.22466666667
65760,2014081901,1.186,3.86305882353,3.86305882353
65760,2014081902,1.61833333333,5.90966666667,5.90966666667
65760,2014081903,0.3235,0.837,0.837
65760,2014081904,0.309588235294,0.931647058824,0.931647058824
65760,2014081905,0.9116875,3.6050625,3.6050625
65760,2014081906,0.814166666667,3.00866666667,3.00866666667
65760,2014081907,0.724,2.86226666667,2.86226666667
65760,2014081908,0.8155,3.473,3.473
65760,2014081909,1.199,4.01683333333,4.01683333333
65760,2014081910,0.931166666667,2.4655,2.4655
65760,2014081911,1.3395,3.34466666667,3.34466666667
65760,2014081912,2.33083333333,8.45816666667,8.45816666667
65760,2014081913,2.37733333333,7.71666666667,7.71666666667
65760,2014081914,1.83783333333,5.0625,5.0625
65760,2014081915,3.52816666667,10.2745,10.2745
65760,2014081916,1.02133333333,2.93416666667,2.93416666667
65850,2014081900,0.121666666667,0.745285714286,0.745285714286
65850,2014081901,0.11935,0.6994,0.6994
65850,2014081902,0.0681111111111,0.505888888889,0.505888888889
65850,2014081903,0.0983181818182,0.609545454545,0.609545454545
65850,2014081904,0.179954545455,0.826954545455,0.826954545455
65850,2014081905,0.0449230769231,0.453307692308,0.453307692308
65850,2014081906,0.0970833333333,0.532041666667,0.532041666667
65850,2014081907,0.056,0.524461538462,0.524461538462
65850,2014081908,0.520413793103,1.55782758621,1.55782758621
65850,2014081909,0.7269,2.5259,2.5259
65850,2014081910,2.9477,9.023,9.023
65850,2014081911,1.751,4.9828,4.9828
65850,2014081912,3.0546,7.7208,7.7208
65850,2014081913,3.6208,10.36,10.36
65850,2014081914,3.1454,8.117,8.117
65850,2014081915,3.3704,10.0355,10.0355
65850,2014081916,4.0204,12.2942,12.2942
65851,2014081900,0.0848181818182,0.586818181818,0.586818181818
65851,2014081901,0.00372727272727,0.356636363636,0.356636363636
65851,2014081902,0.00176923076923,0.379230769231,0.379230769231
65851,2014081903,0.01125,0.3546875,0.3546875
65851,2014081904,0.0024,0.459,0.459
65851,2014081905,0.000833333333333,0.323,0.323
65851,2014081906,0.0108333333333,0.360111111111,0.360111111111
65851,2014081907,0.0084,0.419666666667,0.419666666667
65851,2014081908,0.0866428571429,0.624892857143,0.624892857143
65851,2014081909,0.438884615385,2.11126923077,2.11126923077
65851,2014081910,0.571833333333,1.78966666667,1.78966666667
65851,2014081911,0.48925,1.91958333333,1.91958333333
65851,2014081912,1.02908333333,3.19408333333,3.19408333333
65851,2014081913,1.52616666667,4.27483333333,4.27483333333
65851,2014081914,1.16675,3.418,3.418
65851,2014081915,1.20758333333,3.6815,3.6815
65851,2014081916,1.63233333333,5.50466666667,5.50466666667
65852,2014081900,0.58968,2.75384,2.75384
65852,2014081901,0.200423076923,0.803153846154,0.803153846154
65852,2014081902,0.114708333333,0.546875,0.546875
65852,2014081903,0.160636363636,0.598772727273,0.598772727273
65852,2014081904,0.0301111111111,0.217055555556,0.217055555556
65852,2014081905,0.284666666667,0.9605,0.9605
65852,2014081906,0.08956,0.69884,0.69884
65852,2014081907,0.0734,0.63935,0.63935
65852,2014081908,0.110928571429,0.856892857143,0.856892857143
65852,2014081909,0.5197,2.392,2.392
65852,2014081910,0.6028,2.5112,2.5112
65852,2014081911,0.6262,2.08,2.08
65852,2014081912,1.5802,4.3231,4.3231
65852,2014081913,2.2563,7.2711,7.2711
65852,2014081914,2.498,7.1629,7.1629
65852,2014081915,2.2079,6.5405,6.5405
65852,2014081916,2.0048,5.6008,5.6008
65853,2014081900,0.49825,1.9825,1.9825
65853,2014081901,0.585967741935,2.73748387097,2.73748387097
65853,2014081902,0.210181818182,0.919090909091,0.919090909091
65853,2014081903,0.0389117647059,0.303970588235,0.303970588235
65853,2014081904,0.19296875,0.83803125,0.83803125
65853,2014081905,0.169434782609,0.874043478261,0.874043478261
65853,2014081906,0.149382352941,0.705735294118,0.705735294118
65853,2014081907,0.926441176471,4.15482352941,4.15482352941
65853,2014081908,0.6605,1.70358333333,1.70358333333
65853,2014081909,1.28225,3.42583333333,3.42583333333
65853,2014081910,2.22583333333,6.979,6.979
65853,2014081911,2.21466666667,6.14183333333,6.14183333333
65853,2014081912,2.39441666667,5.83908333333,5.83908333333
65853,2014081913,2.26091666667,5.39116666667,5.39116666667
65853,2014081914,3.0385,6.61233333333,6.61233333333
65853,2014081915,4.31491666667,9.88191666667,9.88191666667
65853,2014081916,3.51083333333,8.37475,8.37475
65854,2014081900,0.0472857142857,0.388857142857,0.388857142857
65854,2014081901,0.00366666666667,0.3035,0.3035
65854,2014081902,0.0177142857143,0.303428571429,0.303428571429
65854,2014081903,0.0048,0.2916,0.2916
65854,2014081904,0.0171428571429,0.281571428571,0.281571428571
65854,2014081905,0.0015,0.289,0.289
65854,2014081906,0.00445454545455,0.393272727273,0.393272727273
65854,2014081907,0.0213333333333,0.355333333333,0.355333333333
65854,2014081908,0.43675,1.00725,1.00725
65854,2014081909,0.6515,1.568,1.568
65854,2014081910,0.3405,1.178,1.178
65854,2014081911,1.1885,4.89525,4.89525
65854,2014081912,1.66625,4.18725,4.18725
65854,2014081913,1.63775,3.6355,3.6355
65854,2014081914,1.32975,3.995,3.995
65854,2014081915,2.91325,8.42325,8.42325
65854,2014081916,1.22125,3.21875,3.21875
65886,2014081900,0.80875,1.882,1.882
65886,2014081901,0.352666666667,1.60257142857,1.60257142857
65886,2014081902,0.3001,1.01505,1.01505
65886,2014081903,0.992227272727,3.35527272727,3.35527272727
65886,2014081904,0.138130434783,0.660260869565,0.660260869565
65886,2014081905,0.32595,0.71965,0.71965
65886,2014081906,0.737909090909,1.77336363636,1.77336363636
65886,2014081907,0.373625,1.36525,1.36525
65886,2014081908,0.583,1.69675,1.69675
65886,2014081909,1.006375,3.89,3.89
65886,2014081910,5.20075,36.8175,36.8175
65886,2014081911,1.00625,2.672875,2.672875
65886,2014081912,1.90975,6.09575,6.09575
65886,2014081913,2.0925,5.426625,5.426625
65886,2014081914,1.60775,4.8625,4.8625
65886,2014081915,1.47775,4.409625,4.409625
65886,2014081916,3.263625,8.775875,8.775875
65887,2014081900,2.17628571429,2.298,2.298
65887,2014081901,0.758428571429,1.33828571429,1.33828571429
65887,2014081902,0.530857142857,1.06742857143,1.06742857143
65887,2014081903,0.236142857143,0.547571428571,0.547571428571
65887,2014081904,0.239142857143,0.397142857143,0.397142857143
65887,2014081905,0.0098,0.1038,0.1038
65887,2014081906,0.0413333333333,0.097,0.097
65887,2014081907,0.3442,1.091,1.091
65887,2014081908,0.158,0.653428571429,0.653428571429
65887,2014081909,0.376090909091,1.03863636364,1.03863636364
65887,2014081910,0.7985,2.4975,2.4975
65887,2014081911,0.51175,0.91875,0.91875
65887,2014081912,0.90675,2.9485,2.9485
65887,2014081913,0.7745,2.1655,2.1655
65887,2014081914,0.501909090909,1.08109090909,1.08109090909
65887,2014081915,1.2215,3.64325,3.64325
65887,2014081916,0.902363636364,2.54290909091,2.54290909091
65898,2014081900,0.001,0.527,0.527
65898,2014081901,0.002,0.472,0.472
65898,2014081902,0.008,0.473,0.473
65898,2014081903,0.001,0.4475,0.4475
65898,2014081904,0.001,0.4425,0.4425
65898,2014081905,0.001,0.444,0.444
65898,2014081906,0.002,0.469,0.469
65898,2014081907,0.001,0.51,0.51
65898,2014081908,0.01,0.659,0.659
65898,2014081909,0.143,1.2305,1.2305
65898,2014081910,0.1785,1.328,1.328
65898,2014081911,0.9585,3.5755,3.5755
65898,2014081912,0.714,3.068,3.068
65898,2014081913,0.5505,2.218,2.218
65898,2014081914,1.0305,3.672,3.672
65898,2014081915,0.767,3.528,3.528
65898,2014081916,0.675,3.757,3.757
65899,2014081900,0.645666666667,1.768,1.768
65899,2014081901,0.356941176471,1.75182352941,1.75182352941
65899,2014081902,0.132470588235,0.523941176471,0.523941176471
65899,2014081903,0.29,1.5098,1.5098
65899,2014081904,0.607076923077,2.355,2.355
